Pardavė „Cramo“	https://www.vz.lt/nekilnojamasis-turtas-statyba/2020/02/12/pardave-cramo
Domino „Novaturas“ ir „Coop“,o „Grigeo“ pigimas neįsivažiavo	https://www.vz.lt/rinkos/2020/02/12/domino-novaturas-ir-coopo-grigeo-pigimas-neisivaziavo
Dvi mokymų bendrovės susijungė, užpatentavo prekės ženklą „Talentator“	https://www.vz.lt/smulkusis-verslas/2020/02/12/dvi-mokymu-bendroves-susijunge-uzpatentavo-prekes-zenkla-talentator
Nuostoliai dėl nusikaltimų su kriptovaliutomis pernai viršijo 4,5 mlrd. USD	https://www.vz.lt/rinkos/2020/02/12/nuostoliai-del-nusikaltimu-su-kriptovaliutomis-pernai-virsijo-45-mlrd-usd
„Novaturas“: kol neišplito Europoje, koronavirusas negąsdina	https://www.vz.lt/rinkos/2020/02/12/novaturas-kol-neisplito-europoje-koronavirusas-negasdina
Ch. Lagarde pripažino šalutinį ECB politikos poveikį: santaupos nuvertėja, o turto kainos pučiasi	https://www.vz.lt/rinkos/2020/02/12/ch-lagarde-pripazino-salutini-ecb-politikos-poveiki-santaupos-nuverteja-o-turto-kainos-puciasi
N26 palieka Jungtinę Karalystę – kaltina „Brexit“	https://www.vz.lt/rinkos/2020/02/12/n26-palieka-jungtine-karalyste--kaltina-brexit
JAV teisėjas uždegė žalią šviesą „Sprint“ ir „T-Mobile“ susijungimui	https://www.vz.lt/paslaugos/2020/02/11/jav-teisejas-uzdege-zalia-sviesa-sprint-ir-t-mobile-susijungimui
Auksas kaip investicija: 12 faktų, kurių galbūt nežinojote	https://www.vz.lt/rinkos/2020/02/11/auksas-kaip-investicija-12-faktu-kuriu-galbut-nezinojote
Lietuva taupo: brangią valstybės skolą keičiame pigesne	https://www.vz.lt/rinkos/2020/02/11/lietuva-taupo-brangia-valstybes-skola-keiciame-pigesne
Baltijos akcijų rinkai virusas kol kas nebaisus	https://www.vz.lt/rinkos/2020/02/10/baltijos-akciju-rinkai-virusas-kol-kas-nebaisus
Vyriausybė 12 metų pasiskolino už 0,388%	https://www.vz.lt/rinkos/2020/02/10/vyriausybe-12-metu-pasiskolino-uz-0388
Tyrimas: lietuviai nesuvokia infliacijos ir „pūdo“ pinigus sąskaitose	https://www.vz.lt/rinkos/2020/02/10/tyrimas-lietuviai-nesuvokia-infliacijos-ir-pudo-pinigus-saskaitose
„BaltCap“ prašo leidimo įsigyti „Krekenavos agrofirmą“ ir „Mėsą LT“	https://www.vz.lt/rinkos/isigijimai-ir-susijungimai/2020/02/11/baltcap-praso-leidimo-isigyti-krekenavos-agrofirma-ir-mesa-lt
Laukia pirkiniai – „INVL Baltic Sea Growth Fund“ po platinimo išaugo iki 165 mln. Eur	https://www.vz.lt/rinkos/2020/02/07/laukia-pirkiniai--invl-baltic-sea-growth-fund-po-platinimo-isaugo-iki-165-mln-eur
Dar ilgą laiką galime nematyti 100 USD kainuojančios naftos, sako „Chevron“ vadovas	https://www.vz.lt/rinkos/2020/01/24/dar-ilga-laika-galime-nematyti-100-usd-kainuojancios-naftos-sako-chevron-vadovas
Sinchronizavimo projektui bus steigiama speciali komisija	https://www.vz.lt/pramone/energetika/2020/02/12/sinchronizavimo-projektui-bus-steigiama-specialikomisija
KTU mokslininkai savo patentuotą gėrimų kamštelį pritaikė masinei gamybai	https://www.vz.lt/pramone/2020/02/12/ktu-mokslininkai-savo-patentuota-gerimu-kamsteli-pritaike-masinei-gamybai
